num_state,steady_state,lambda2,U,Sigma,U_inv,A,A_entropy,num_observation,B,B_entropy,pi_0,llm_emission_acc,llm_emission_prob,llm_emission_reverse_kl,llm_emission_forward_kl,llm_emission_hellinger_distance
2,"[0.8888888888888888, 0.1111111111111111]",0.95,"[[1.0, -0.21389567852020264], [1.0, 1.711165428161621]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.8888888955116272, 0.1111111119389534], [-0.5194640755653381, 0.5194640159606934]]","[[0.9944444376147459, 0.0055555623852540795], [0.0444443874888882, 0.9555556125111118]]",0.07324705852402581,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[0.98828125, 0.986328125, 0.981201171875, 0.98486328125, 0.988037109375, 0.98779296875, 0.98486328125, 0.9873046875, 0.98681640625, 0.98876953125]","[0.815990686416626, 0.812413215637207, 0.8170173168182373, 0.8302029371261597, 0.8549520969390869, 0.8885660171508789, 0.9325847625732422, 0.9687967896461487, 0.9768441319465637, 0.9783633947372437]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.3095090687274933, 0.31212353706359863, 0.30749446153640747, 0.29165124893188477, 0.25796377658843994, 0.2053062617778778, 0.12904730439186096, 0.07026511430740356, 0.05997620150446892, 0.06050364300608635]"
2,"[0.8888888888888888, 0.1111111111111111]",0.95,"[[1.0, -0.21389567852020264], [1.0, 1.711165428161621]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.8888888955116272, 0.1111111119389534], [-0.5194640755653381, 0.5194640159606934]]","[[0.9944444376147459, 0.0055555623852540795], [0.0444443874888882, 0.9555556125111118]]",0.07324705852402581,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.90966796875, 0.909912109375, 0.91455078125, 0.92236328125, 0.935302734375, 0.929931640625, 0.92333984375, 0.933837890625, 0.9287109375, 0.93701171875]","[0.7532298564910889, 0.7692191004753113, 0.798267126083374, 0.8401817083358765, 0.8724572062492371, 0.8721553087234497, 0.8593339920043945, 0.863330602645874, 0.8520424365997314, 0.8507719039916992]","[0.26011571288108826, 0.22229509055614471, 0.18174102902412415, 0.1444457471370697, 0.10424032807350159, 0.11315151304006577, 0.11427637189626694, 0.10749902576208115, 0.11230818927288055, 0.11596822738647461]","[0.15868890285491943, 0.13546542823314667, 0.11503488570451736, 0.09976106882095337, 0.07971769571304321, 0.09027095884084702, 0.08625385910272598, 0.0781325027346611, 0.07938627898693085, 0.07843703776597977]","[0.19385644793510437, 0.17779965698719025, 0.150032639503479, 0.11413444578647614, 0.09172731637954712, 0.09096433222293854, 0.09057672321796417, 0.0899491235613823, 0.09255699813365936, 0.09752056747674942]"
2,"[0.8888888888888888, 0.1111111111111111]",0.95,"[[1.0, -0.21389567852020264], [1.0, 1.711165428161621]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.8888888955116272, 0.1111111119389534], [-0.5194640755653381, 0.5194640159606934]]","[[0.9944444376147459, 0.0055555623852540795], [0.0444443874888882, 0.9555556125111118]]",0.07324705852402581,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.81103515625, 0.809814453125, 0.8408203125, 0.834716796875, 0.860595703125, 0.860107421875, 0.85595703125, 0.85986328125, 0.863037109375, 0.868408203125]","[0.6744818687438965, 0.6991913914680481, 0.7397796511650085, 0.7547521591186523, 0.7636743783950806, 0.7540543079376221, 0.7390304803848267, 0.7325149774551392, 0.7277110815048218, 0.7233569025993347]","[0.1817377805709839, 0.13313566148281097, 0.10639543831348419, 0.10356684029102325, 0.0805872231721878, 0.08004827052354813, 0.07815045118331909, 0.0757097452878952, 0.07937342673540115, 0.08429205417633057]","[0.1413695514202118, 0.10602875053882599, 0.09471812844276428, 0.09754343330860138, 0.07681287080049515, 0.07154954969882965, 0.06678823381662369, 0.06408674269914627, 0.06581931561231613, 0.06976191699504852]","[0.14067456126213074, 0.1262814998626709, 0.11508926749229431, 0.10790559649467468, 0.0915079265832901, 0.0839802622795105, 0.08743242919445038, 0.09101726114749908, 0.09726690500974655, 0.10387411713600159]"
2,"[0.8888888888888888, 0.1111111111111111]",0.95,"[[1.0, -0.21389567852020264], [1.0, 1.711165428161621]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.8888888955116272, 0.1111111119389534], [-0.5194640755653381, 0.5194640159606934]]","[[0.9944444376147459, 0.0055555623852540795], [0.0444443874888882, 0.9555556125111118]]",0.07324705852402581,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.685546875, 0.693603515625, 0.724853515625, 0.725341796875, 0.759765625, 0.74951171875, 0.743408203125, 0.735107421875, 0.747314453125, 0.751708984375]","[0.5882422924041748, 0.6095529794692993, 0.6321827173233032, 0.6347707509994507, 0.6435123682022095, 0.6327095031738281, 0.622374415397644, 0.609203577041626, 0.6105809211730957, 0.6148921847343445]","[0.13799361884593964, 0.10872068256139755, 0.09079934656620026, 0.07907567173242569, 0.05586560070514679, 0.05057091265916824, 0.05079624801874161, 0.04947187751531601, 0.050382766872644424, 0.05184692144393921]","[0.12888860702514648, 0.11275319755077362, 0.10021673142910004, 0.08577398955821991, 0.05803747475147247, 0.04814262315630913, 0.04820045456290245, 0.0468008816242218, 0.04706447571516037, 0.04875898361206055]","[0.1254788637161255, 0.12735193967819214, 0.11963773518800735, 0.10731230676174164, 0.08489137142896652, 0.0689593106508255, 0.0739116221666336, 0.07483610510826111, 0.0770374983549118, 0.07760922610759735]"
2,"[0.8888888888888888, 0.1111111111111111]",0.75,"[[1.0, -0.14517228305339813], [1.0, 1.1613785028457642]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.8888888955116272, 0.1111111119389534], [-0.7653738856315613, 0.7653741240501404]]","[[0.9722222162203655, 0.027777783779634413], [0.22222222884495935, 0.7777777711550407]]",0.24768679671817356,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[0.93603515625, 0.935302734375, 0.91552734375, 0.9365234375, 0.93994140625, 0.94482421875, 0.943115234375, 0.944580078125, 0.951171875, 0.95166015625]","[0.7810838222503662, 0.7712221145629883, 0.7783235311508179, 0.8277212381362915, 0.8736916780471802, 0.8988077044487, 0.8994460105895996, 0.9011821746826172, 0.9000425338745117, 0.8993717432022095]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.3347087502479553, 0.341650128364563, 0.33214640617370605, 0.2766162157058716, 0.21615053713321686, 0.18316775560379028, 0.18374738097190857, 0.180969700217247, 0.18694142997264862, 0.1899086833000183]"
2,"[0.8888888888888888, 0.1111111111111111]",0.75,"[[1.0, -0.14517228305339813], [1.0, 1.1613785028457642]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.8888888955116272, 0.1111111119389534], [-0.7653738856315613, 0.7653741240501404]]","[[0.9722222162203655, 0.027777783779634413], [0.22222222884495935, 0.7777777711550407]]",0.24768679671817356,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.86669921875, 0.86181640625, 0.8623046875, 0.880859375, 0.88671875, 0.8857421875, 0.879150390625, 0.883544921875, 0.8857421875, 0.88720703125]","[0.7244987487792969, 0.7321897745132446, 0.7533314228057861, 0.7968994975090027, 0.810603141784668, 0.8109802007675171, 0.7947437167167664, 0.7991726994514465, 0.7925511002540588, 0.7850087881088257]","[0.3451172113418579, 0.32938605546951294, 0.3123716711997986, 0.26148515939712524, 0.23267970979213715, 0.2269904911518097, 0.23282189667224884, 0.23380234837532043, 0.23007775843143463, 0.24558669328689575]","[0.21257010102272034, 0.20263268053531647, 0.20626065135002136, 0.19232958555221558, 0.17354433238506317, 0.1614127904176712, 0.16504131257534027, 0.16168823838233948, 0.1562081277370453, 0.1607646495103836]","[0.21719637513160706, 0.2085651159286499, 0.1895039826631546, 0.1492816060781479, 0.13529889285564423, 0.13429248332977295, 0.14018020033836365, 0.14184239506721497, 0.14548273384571075, 0.15846309065818787]"
2,"[0.8888888888888888, 0.1111111111111111]",0.75,"[[1.0, -0.14517228305339813], [1.0, 1.1613785028457642]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.8888888955116272, 0.1111111119389534], [-0.7653738856315613, 0.7653741240501404]]","[[0.9722222162203655, 0.027777783779634413], [0.22222222884495935, 0.7777777711550407]]",0.24768679671817356,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.77734375, 0.775146484375, 0.79638671875, 0.799072265625, 0.82275390625, 0.81884765625, 0.8095703125, 0.81640625, 0.81640625, 0.822265625]","[0.653334379196167, 0.6727358102798462, 0.6975338459014893, 0.7108912467956543, 0.7176634073257446, 0.7094923257827759, 0.6945538520812988, 0.6909720301628113, 0.6849335432052612, 0.6806411743164062]","[0.22766953706741333, 0.19110725820064545, 0.18323519825935364, 0.179453045129776, 0.14785414934158325, 0.1415880024433136, 0.14475855231285095, 0.1422492414712906, 0.14518103003501892, 0.1514284908771515]","[0.1797577440738678, 0.15496130287647247, 0.16079288721084595, 0.1672918051481247, 0.13311974704265594, 0.12202035635709763, 0.12156552076339722, 0.11785705387592316, 0.1187656819820404, 0.12269440293312073]","[0.16094574332237244, 0.15228193998336792, 0.14846156537532806, 0.13896803557872772, 0.12055550515651703, 0.11369438469409943, 0.12196411192417145, 0.12809023261070251, 0.13558651506900787, 0.143812358379364]"
2,"[0.8888888888888888, 0.1111111111111111]",0.75,"[[1.0, -0.14517228305339813], [1.0, 1.1613785028457642]]","[[1.0, 0.0], [0.0, 0.75]]","[[0.8888888955116272, 0.1111111119389534], [-0.7653738856315613, 0.7653741240501404]]","[[0.9722222162203655, 0.027777783779634413], [0.22222222884495935, 0.7777777711550407]]",0.24768679671817356,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.6650390625, 0.657958984375, 0.697021484375, 0.708984375, 0.735595703125, 0.72705078125, 0.725830078125, 0.7177734375, 0.723388671875, 0.7314453125]","[0.577660322189331, 0.5905080437660217, 0.6079486608505249, 0.6134548187255859, 0.6185970306396484, 0.6113420724868774, 0.6044384241104126, 0.5957412719726562, 0.5956180095672607, 0.599621057510376]","[0.15438655018806458, 0.1343763917684555, 0.12425735592842102, 0.10614876449108124, 0.0835651382803917, 0.07658355683088303, 0.07450473308563232, 0.07141656428575516, 0.07370439171791077, 0.0748910903930664]","[0.14544039964675903, 0.1387624740600586, 0.132459357380867, 0.11099286377429962, 0.08376060426235199, 0.07326075434684753, 0.07077553123235703, 0.06712929904460907, 0.06863649934530258, 0.07030701637268066]","[0.1361662745475769, 0.14233233034610748, 0.13743633031845093, 0.11966603249311447, 0.09944634139537811, 0.08379137516021729, 0.08798600733280182, 0.08948060870170593, 0.0937952995300293, 0.09303349256515503]"
2,"[0.8888888888888888, 0.1111111111111111]",0.5,"[[1.0, 0.16429241001605988], [1.0, -1.314339280128479]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.8888888955116272, 0.1111111119389534], [0.6763009428977966, -0.6763008832931519]]","[[0.9444444423748388, 0.0555555576251612], [0.4444444610012907, 0.5555555389987092]]",0.3852692312664456,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[0.87451171875, 0.877197265625, 0.8837890625, 0.889404296875, 0.893310546875, 0.890380859375, 0.896484375, 0.898681640625, 0.8994140625, 0.89404296875]","[0.7381412982940674, 0.7326943874359131, 0.7592732906341553, 0.8056989312171936, 0.8293989896774292, 0.832873523235321, 0.8339936137199402, 0.8296423554420471, 0.8297958374023438, 0.8154969215393066]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.3655838668346405, 0.3684678077697754, 0.3406640887260437, 0.28702208399772644, 0.2605245113372803, 0.25775572657585144, 0.26006871461868286, 0.2652508616447449, 0.2684638500213623, 0.2837463617324829]"
2,"[0.8888888888888888, 0.1111111111111111]",0.5,"[[1.0, 0.16429241001605988], [1.0, -1.314339280128479]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.8888888955116272, 0.1111111119389534], [0.6763009428977966, -0.6763008832931519]]","[[0.9444444423748388, 0.0555555576251612], [0.4444444610012907, 0.5555555389987092]]",0.3852692312664456,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.813720703125, 0.8203125, 0.840087890625, 0.843505859375, 0.855224609375, 0.858642578125, 0.859619140625, 0.8544921875, 0.8505859375, 0.851318359375]","[0.689997673034668, 0.7001508474349976, 0.72960364818573, 0.7608129978179932, 0.7702610492706299, 0.7698152661323547, 0.7621982097625732, 0.7553389072418213, 0.7460094690322876, 0.7342479825019836]","[0.45016077160835266, 0.423845112323761, 0.3853641152381897, 0.3491904139518738, 0.3186269998550415, 0.31588655710220337, 0.2987397611141205, 0.32140254974365234, 0.32021409273147583, 0.350905179977417]","[0.2788982689380646, 0.2629590332508087, 0.2606053054332733, 0.2560339570045471, 0.2308991551399231, 0.22442442178726196, 0.204553484916687, 0.21744728088378906, 0.2119806408882141, 0.22846373915672302]","[0.245676189661026, 0.23516437411308289, 0.20839142799377441, 0.1763998121023178, 0.1683821827173233, 0.1705164611339569, 0.17375385761260986, 0.18590635061264038, 0.1925569772720337, 0.20799586176872253]"
2,"[0.8888888888888888, 0.1111111111111111]",0.5,"[[1.0, 0.16429241001605988], [1.0, -1.314339280128479]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.8888888955116272, 0.1111111119389534], [0.6763009428977966, -0.6763008832931519]]","[[0.9444444423748388, 0.0555555576251612], [0.4444444610012907, 0.5555555389987092]]",0.3852692312664456,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.736572265625, 0.74853515625, 0.77294921875, 0.777587890625, 0.799072265625, 0.805419921875, 0.80810546875, 0.798583984375, 0.802734375, 0.802490234375]","[0.6295750141143799, 0.6495607495307922, 0.674286961555481, 0.6851050853729248, 0.6927886009216309, 0.6893612146377563, 0.6822813749313354, 0.6699844598770142, 0.664803147315979, 0.658901572227478]","[0.28028085827827454, 0.24023190140724182, 0.22799432277679443, 0.21764932572841644, 0.18767516314983368, 0.1747971475124359, 0.16366034746170044, 0.17564386129379272, 0.17624294757843018, 0.18679207563400269]","[0.2233564853668213, 0.1964533030986786, 0.2059526890516281, 0.200401172041893, 0.1668730229139328, 0.14945930242538452, 0.13918578624725342, 0.145660862326622, 0.14437538385391235, 0.15139198303222656]","[0.18368563055992126, 0.17549490928649902, 0.16592249274253845, 0.15404072403907776, 0.13851609826087952, 0.13064979016780853, 0.13528117537498474, 0.14840474724769592, 0.15601089596748352, 0.16448874771595]"
2,"[0.8888888888888888, 0.1111111111111111]",0.5,"[[1.0, 0.16429241001605988], [1.0, -1.314339280128479]]","[[1.0, 0.0], [0.0, 0.5]]","[[0.8888888955116272, 0.1111111119389534], [0.6763009428977966, -0.6763008832931519]]","[[0.9444444423748388, 0.0555555576251612], [0.4444444610012907, 0.5555555389987092]]",0.3852692312664456,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.644775390625, 0.6435546875, 0.686279296875, 0.696044921875, 0.728271484375, 0.7265625, 0.73046875, 0.712890625, 0.725341796875, 0.725830078125]","[0.5662250518798828, 0.5784725546836853, 0.5958411693572998, 0.6023367047309875, 0.6099263429641724, 0.6056094169616699, 0.6031430959701538, 0.5894417762756348, 0.5909662246704102, 0.594843864440918]","[0.17340876162052155, 0.15184055268764496, 0.13947565853595734, 0.1176898330450058, 0.09139218926429749, 0.08243195712566376, 0.07527189701795578, 0.0795336663722992, 0.07915647327899933, 0.08229681849479675]","[0.16426479816436768, 0.15672734379768372, 0.14907419681549072, 0.12166300415992737, 0.09121687710285187, 0.07837356626987457, 0.07164820283651352, 0.07501694560050964, 0.07400847971439362, 0.07800514996051788]","[0.14826199412345886, 0.15213221311569214, 0.1443287432193756, 0.12396234273910522, 0.10292184352874756, 0.08720502257347107, 0.08877387642860413, 0.0951211228966713, 0.09801334142684937, 0.09711390733718872]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.99,"[[1.0, 5.7034307246794924e-05], [1.0, -1.8689005374908447]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.999969482421875, 3.0516646802425385e-05], [0.5350576043128967, -0.5350576043128967]]","[[0.999999694826331, 3.0517366904016365e-07], [0.009999752044677734, 0.9900002479553223]]",9.50036516828094e-06,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999755859375]","[0.82421875, 0.82421875, 0.82421875, 0.82421875, 0.82421875, 0.82421875, 0.8242607116699219, 0.8242616653442383, 0.8242616653442383, 0.8241193294525146]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.3035375475883484, 0.3035375475883484, 0.3035375475883484, 0.3035375475883484, 0.3035375475883484, 0.3035375475883484, 0.3034742474555969, 0.3034634590148926, 0.3034634590148926, 0.30352309346199036]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.99,"[[1.0, 5.7034307246794924e-05], [1.0, -1.8689005374908447]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.999969482421875, 3.0516646802425385e-05], [0.5350576043128967, -0.5350576043128967]]","[[0.999999694826331, 3.0517366904016365e-07], [0.009999752044677734, 0.9900002479553223]]",9.50036516828094e-06,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.9208984375, 0.923095703125, 0.9306640625, 0.943359375, 0.955078125, 0.956298828125, 0.950439453125, 0.959228515625, 0.95458984375, 0.961669921875]","[0.7601621150970459, 0.7804495692253113, 0.8102628588676453, 0.8601049780845642, 0.8975237607955933, 0.9053923487663269, 0.9006177186965942, 0.9027258157730103, 0.8960545063018799, 0.8988686800003052]","[0.2395065873861313, 0.1881839632987976, 0.14889243245124817, 0.093192458152771, 0.05368209630250931, 0.04229147732257843, 0.037216395139694214, 0.0342559888958931, 0.032771892845630646, 0.03503593057394028]","[0.14571647346019745, 0.11305412650108337, 0.0902889221906662, 0.060597047209739685, 0.04175594076514244, 0.03620567172765732, 0.03179097920656204, 0.02757015824317932, 0.025680821388959885, 0.025177469477057457]","[0.18811360001564026, 0.1679893285036087, 0.14106284081935883, 0.09952974319458008, 0.07598210871219635, 0.07110238075256348, 0.06774545460939407, 0.06484943628311157, 0.06281069666147232, 0.06127858906984329]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.99,"[[1.0, 5.7034307246794924e-05], [1.0, -1.8689005374908447]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.999969482421875, 3.0516646802425385e-05], [0.5350576043128967, -0.5350576043128967]]","[[0.999999694826331, 3.0517366904016365e-07], [0.009999752044677734, 0.9900002479553223]]",9.50036516828094e-06,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.820068359375, 0.823974609375, 0.858642578125, 0.865966796875, 0.888916015625, 0.8876953125, 0.88427734375, 0.88427734375, 0.89208984375, 0.89794921875]","[0.6786882877349854, 0.7088466286659241, 0.7549116015434265, 0.783621072769165, 0.7945749163627625, 0.7867162823677063, 0.7744808197021484, 0.762590229511261, 0.7608387470245361, 0.7548893094062805]","[0.171492338180542, 0.11159643530845642, 0.07811498641967773, 0.05745233595371246, 0.03510264307260513, 0.027452945709228516, 0.024510324001312256, 0.026246313005685806, 0.02746407687664032, 0.03251265734434128]","[0.1330229938030243, 0.08736401796340942, 0.06933175772428513, 0.057397834956645966, 0.03651638329029083, 0.027111642062664032, 0.022621527314186096, 0.023379703983664513, 0.024200234562158585, 0.0279502235352993]","[0.13592761754989624, 0.11678588390350342, 0.10307835787534714, 0.08919397741556168, 0.07109382003545761, 0.06031831353902817, 0.059620462357997894, 0.0642160102725029, 0.06846663355827332, 0.07459122687578201]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.99,"[[1.0, 5.7034307246794924e-05], [1.0, -1.8689005374908447]]","[[1.0, 0.0], [0.0, 0.9900000095367432]]","[[0.999969482421875, 3.0516646802425385e-05], [0.5350576043128967, -0.5350576043128967]]","[[0.999999694826331, 3.0517366904016365e-07], [0.009999752044677734, 0.9900002479553223]]",9.50036516828094e-06,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.693359375, 0.70166015625, 0.746337890625, 0.7568359375, 0.79443359375, 0.78759765625, 0.788818359375, 0.777099609375, 0.78857421875, 0.793212890625]","[0.5910563468933105, 0.6149092316627502, 0.6447813510894775, 0.6553808450698853, 0.6687026023864746, 0.6622207164764404, 0.6561117172241211, 0.641959547996521, 0.6401971578598022, 0.6414581537246704]","[0.13348831236362457, 0.09740957617759705, 0.07394346594810486, 0.05176636576652527, 0.025537103414535522, 0.015196098014712334, 0.010115712881088257, 0.008782313205301762, 0.010752707719802856, 0.012885237112641335]","[0.12436940521001816, 0.10112357884645462, 0.08367729932069778, 0.05978354066610336, 0.02982436493039131, 0.015239047817885876, 0.011351807042956352, 0.00967115256935358, 0.011044392362236977, 0.013005493208765984]","[0.12257885932922363, 0.12122415006160736, 0.1110517829656601, 0.09199514985084534, 0.06500978767871857, 0.04256487637758255, 0.045368634164333344, 0.0430416464805603, 0.04603929817676544, 0.04950544983148575]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.95,"[[1.0, 1.623867137823254e-05], [1.0, -0.5321087837219238]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.999969482421875, 3.0516646802425385e-05], [1.8792574405670166, -1.8792575597763062]]","[[0.9999984741679873, 1.5258320127736656e-06], [0.04999851882466562, 0.9500014811753343]]",4.045656942507074e-05,2,"[[1.0, 0.0], [0.0, 1.0]]",0,"[1.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999755859375, 0.999267578125]","[0.82421875, 0.82421875, 0.82421875, 0.82421875, 0.82421875, 0.82421875, 0.8242607116699219, 0.8243894577026367, 0.8243355751037598, 0.8240048885345459]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.3035375475883484, 0.3035375475883484, 0.3035375475883484, 0.3035375475883484, 0.3035375475883484, 0.3035375475883484, 0.3034742474555969, 0.3032519221305847, 0.30323490500450134, 0.3034477233886719]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.95,"[[1.0, 1.623867137823254e-05], [1.0, -0.5321087837219238]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.999969482421875, 3.0516646802425385e-05], [1.8792574405670166, -1.8792575597763062]]","[[0.9999984741679873, 1.5258320127736656e-06], [0.04999851882466562, 0.9500014811753343]]",4.045656942507074e-05,2,"[[0.9583073097263419, 0.04169269027365807], [0.04169269027365807, 0.9583073097263419]]",0.25,"[1.0, 0.0]","[0.9208984375, 0.923095703125, 0.9306640625, 0.943359375, 0.955078125, 0.956298828125, 0.950439453125, 0.959228515625, 0.95458984375, 0.961669921875]","[0.7601621150970459, 0.7804495692253113, 0.8102628588676453, 0.8601049780845642, 0.8975237607955933, 0.9053923487663269, 0.9006224870681763, 0.90272057056427, 0.8960525989532471, 0.8988915681838989]","[0.2395065873861313, 0.1881839632987976, 0.14889243245124817, 0.093192458152771, 0.05368209630250931, 0.04229147732257843, 0.03721408545970917, 0.03424776345491409, 0.032782383263111115, 0.035024791955947876]","[0.14571647346019745, 0.11305412650108337, 0.0902889221906662, 0.060597047209739685, 0.04175594076514244, 0.03620567172765732, 0.031788453459739685, 0.027562951669096947, 0.025686688721179962, 0.02517049014568329]","[0.18811360001564026, 0.1679893285036087, 0.14106284081935883, 0.09952974319458008, 0.07598210871219635, 0.07110238075256348, 0.06773685663938522, 0.06482914090156555, 0.06281659007072449, 0.06125812977552414]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.95,"[[1.0, 1.623867137823254e-05], [1.0, -0.5321087837219238]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.999969482421875, 3.0516646802425385e-05], [1.8792574405670166, -1.8792575597763062]]","[[0.9999984741679873, 1.5258320127736656e-06], [0.04999851882466562, 0.9500014811753343]]",4.045656942507074e-05,2,"[[0.8899721355616947, 0.11002786443830526], [0.11002786443830526, 0.8899721355616947]]",0.5,"[1.0, 0.0]","[0.820068359375, 0.823974609375, 0.858642578125, 0.865966796875, 0.888916015625, 0.8876953125, 0.884033203125, 0.88427734375, 0.89208984375, 0.89794921875]","[0.6786882877349854, 0.7088466286659241, 0.7549116015434265, 0.783621072769165, 0.7945749163627625, 0.7867162823677063, 0.7743198871612549, 0.7625935673713684, 0.7608053684234619, 0.754876434803009]","[0.171492338180542, 0.11159643530845642, 0.07811498641967773, 0.05745233595371246, 0.03510264307260513, 0.027452945709228516, 0.02449268475174904, 0.026235178112983704, 0.02747979760169983, 0.032518334686756134]","[0.1330229938030243, 0.08736401796340942, 0.06933175772428513, 0.057397834956645966, 0.03651638329029083, 0.027111642062664032, 0.022607237100601196, 0.023373456671833992, 0.02421427145600319, 0.02795949950814247]","[0.13592761754989624, 0.11678588390350342, 0.10307835787534714, 0.08919397741556168, 0.07109382003545761, 0.06031831353902817, 0.059589263051748276, 0.06420715898275375, 0.06849242746829987, 0.07462011277675629]"
2,"[0.9999694833531692, 3.0516646830846247e-05]",0.95,"[[1.0, 1.623867137823254e-05], [1.0, -0.5321087837219238]]","[[1.0, 0.0], [0.0, 0.949999988079071]]","[[0.999969482421875, 3.0516646802425385e-05], [1.8792574405670166, -1.8792575597763062]]","[[0.9999984741679873, 1.5258320127736656e-06], [0.04999851882466562, 0.9500014811753343]]",4.045656942507074e-05,2,"[[0.7854982551402111, 0.2145017448597889], [0.2145017448597889, 0.7854982551402111]]",0.75,"[1.0, 0.0]","[0.693359375, 0.70166015625, 0.746337890625, 0.7568359375, 0.79443359375, 0.78759765625, 0.78857421875, 0.777099609375, 0.78857421875, 0.793212890625]","[0.5910563468933105, 0.6149092316627502, 0.6447813510894775, 0.6553808450698853, 0.6687026023864746, 0.6622207164764404, 0.6560244560241699, 0.6419481039047241, 0.6401742696762085, 0.6414457559585571]","[0.13348831236362457, 0.09740957617759705, 0.07394346594810486, 0.05176636576652527, 0.025537103414535522, 0.015196098014712334, 0.010115712881088257, 0.008785570971667767, 0.010758310556411743, 0.012891620397567749]","[0.12436940521001816, 0.10112357884645462, 0.08367729932069778, 0.05978354066610336, 0.02982436493039131, 0.015239047817885876, 0.011351807042956352, 0.00967331975698471, 0.011048316024243832, 0.013010725378990173]","[0.12257885932922363, 0.12122415006160736, 0.1110517829656601, 0.09199514985084534, 0.06500978767871857, 0.04256487637758255, 0.045368634164333344, 0.0430472195148468, 0.04605213180184364, 0.04951509088277817]"
